"Step","run - val_accuracy","run - val_accuracy__MIN","run - val_accuracy__MAX"
"10288","100","100","100"
"10290","100","100","100"
"10292","100","100","100"
"10294","100","100","100"
"10296","100","100","100"
"10298","100","100","100"
"10300","100","100","100"
"10302","100","100","100"
"10304","100","100","100"
"10306","100","100","100"
"10308","100","100","100"
"10310","100","100","100"
"10312","100","100","100"
"10314","100","100","100"
"10316","100","100","100"
"10318","100","100","100"
"10320","100","100","100"
"10322","100","100","100"
"10324","100","100","100"
"10326","100","100","100"
"10328","100","100","100"
"10330","100","100","100"
"10332","100","100","100"
"10334","100","100","100"
"10336","100","100","100"
"10338","100","100","100"
"10340","100","100","100"
"10342","100","100","100"
"10344","100","100","100"
"10346","100","100","100"
"10348","100","100","100"
"10350","100","100","100"
"10352","100","100","100"
"10354","100","100","100"
"10356","100","100","100"
"10358","100","100","100"
"10360","100","100","100"
"10362","100","100","100"
"10364","100","100","100"
"10366","100","100","100"
"10368","100","100","100"
"10370","100","100","100"
"10372","100","100","100"
"10374","100","100","100"
"10376","100","100","100"
"10378","100","100","100"
"10380","100","100","100"
"10382","100","100","100"
"10384","100","100","100"
"10386","100","100","100"
"10388","100","100","100"
"10390","100","100","100"
"10392","100","100","100"
"10394","100","100","100"
"10396","100","100","100"
"10398","100","100","100"
"10400","100","100","100"
"10402","100","100","100"
"10404","100","100","100"
"10406","100","100","100"
"10408","100","100","100"
"10410","100","100","100"
"10412","100","100","100"
"10414","100","100","100"
"10416","100","100","100"
"10418","100","100","100"
"10420","100","100","100"
"10422","100","100","100"
"10424","100","100","100"
"10426","100","100","100"
"10428","100","100","100"
"10430","100","100","100"
"10432","100","100","100"
"10434","100","100","100"
"10436","100","100","100"
"10438","100","100","100"
"10440","100","100","100"
"10442","100","100","100"
"10444","100","100","100"
"10446","100","100","100"
"10448","100","100","100"
"10450","100","100","100"
"10452","100","100","100"
"10454","100","100","100"
"10456","100","100","100"
"10458","100","100","100"
"10460","100","100","100"
"10462","100","100","100"
"10464","100","100","100"
"10466","100","100","100"
"10468","100","100","100"
"10470","100","100","100"
"10472","100","100","100"
"10474","100","100","100"
"10476","100","100","100"
"10478","100","100","100"
"10480","100","100","100"
"10482","100","100","100"
"10484","100","100","100"
"10486","100","100","100"
"10488","100","100","100"
"10490","100","100","100"
"10492","100","100","100"
"10494","100","100","100"
"10496","100","100","100"
"10498","100","100","100"
"10500","100","100","100"
"10502","100","100","100"
"10504","100","100","100"
"10506","100","100","100"
"10508","100","100","100"
"10510","100","100","100"
"10512","100","100","100"
"10514","100","100","100"
"10516","100","100","100"
"10518","100","100","100"
"10520","100","100","100"
"10522","100","100","100"
"10524","100","100","100"
"10526","100","100","100"
"10528","100","100","100"
"10530","100","100","100"
"10532","100","100","100"
"10534","100","100","100"
"10536","100","100","100"
"10538","100","100","100"
"10540","100","100","100"
"10542","100","100","100"
"10544","100","100","100"
"10546","100","100","100"
"10548","100","100","100"
"10550","100","100","100"
"10552","100","100","100"
"10554","100","100","100"
"10556","100","100","100"
"10558","100","100","100"
"10560","100","100","100"
"10562","100","100","100"
"10564","100","100","100"
"10566","100","100","100"
"10568","100","100","100"
"10570","100","100","100"
"10572","100","100","100"
"10574","100","100","100"
"10576","100","100","100"
"10578","100","100","100"
"10580","100","100","100"
"10582","100","100","100"
"10584","100","100","100"
"10586","100","100","100"
"10588","100","100","100"
"10590","100","100","100"
"10592","100","100","100"
"10594","100","100","100"
"10596","100","100","100"
"10598","100","100","100"
"10600","100","100","100"
"10602","100","100","100"
"10604","100","100","100"
"10606","100","100","100"
"10608","100","100","100"
"10610","100","100","100"
"10612","100","100","100"
"10614","100","100","100"
"10616","100","100","100"
"10618","100","100","100"
"10620","100","100","100"
"10622","100","100","100"
"10624","100","100","100"
"10626","100","100","100"
"10628","100","100","100"
"10630","100","100","100"
"10632","100","100","100"
"10634","100","100","100"
"10636","100","100","100"
"10638","100","100","100"
"10640","100","100","100"
"10642","100","100","100"
"10644","100","100","100"
"10646","100","100","100"
"10648","100","100","100"
"10650","100","100","100"
"10652","100","100","100"
"10654","100","100","100"
"10656","100","100","100"
"10658","100","100","100"
"10660","100","100","100"
"10662","100","100","100"
"10664","100","100","100"
"10666","100","100","100"
"10668","100","100","100"
"10670","100","100","100"
"10672","100","100","100"
"10674","100","100","100"
"10676","100","100","100"
"10678","100","100","100"
"10680","100","100","100"
"10682","100","100","100"
"10684","100","100","100"
"10686","100","100","100"
"10688","100","100","100"
"10690","100","100","100"
"10692","100","100","100"
"10694","100","100","100"
"10696","100","100","100"
"10698","100","100","100"
"10700","100","100","100"
"10702","100","100","100"
"10704","100","100","100"
"10706","100","100","100"
"10708","100","100","100"
"10710","100","100","100"
"10712","100","100","100"
"10714","100","100","100"
"10716","100","100","100"
"10718","100","100","100"
"10720","100","100","100"
"10722","100","100","100"
"10724","100","100","100"
"10726","100","100","100"
"10728","100","100","100"
"10730","100","100","100"
"10732","100","100","100"
"10734","100","100","100"
"10736","100","100","100"
"10738","100","100","100"
"10740","100","100","100"
"10742","100","100","100"
"10744","100","100","100"
"10746","100","100","100"
"10748","100","100","100"
"10750","100","100","100"
"10752","100","100","100"
"10754","100","100","100"
"10756","100","100","100"
"10758","100","100","100"
"10760","100","100","100"
"10762","100","100","100"
"10764","100","100","100"
"10766","100","100","100"
"10768","100","100","100"
"10770","100","100","100"
"10772","100","100","100"
"10774","100","100","100"
"10776","100","100","100"
"10778","100","100","100"
"10780","100","100","100"
"10782","100","100","100"
"10784","100","100","100"
"10786","100","100","100"
"10788","100","100","100"
"10790","100","100","100"
"10792","100","100","100"
"10794","100","100","100"
"10796","100","100","100"
"10798","100","100","100"
"10800","100","100","100"
"10802","100","100","100"
"10804","100","100","100"
"10806","100","100","100"
"10808","100","100","100"
"10810","100","100","100"
"10812","100","100","100"
"10814","100","100","100"
"10816","100","100","100"
"10818","100","100","100"
"10820","100","100","100"
"10822","100","100","100"
"10824","100","100","100"
"10826","100","100","100"
"10828","100","100","100"
"10830","100","100","100"
"10832","100","100","100"
"10834","100","100","100"
"10836","100","100","100"
"10838","100","100","100"
"10840","100","100","100"
"10842","100","100","100"
"10844","100","100","100"
"10846","100","100","100"
"10848","100","100","100"
"10850","100","100","100"
"10852","100","100","100"
"10854","100","100","100"
"10856","100","100","100"
"10858","100","100","100"
"10860","100","100","100"
"10862","100","100","100"
"10864","100","100","100"
"10866","100","100","100"
"10868","100","100","100"
"10870","100","100","100"
"10872","100","100","100"
"10874","100","100","100"
"10876","100","100","100"
"10878","100","100","100"
"10880","100","100","100"
"10882","100","100","100"
"10884","100","100","100"
"10886","100","100","100"
"10888","100","100","100"
"10890","100","100","100"
"10892","100","100","100"
"10894","100","100","100"
"10896","100","100","100"
"10898","100","100","100"
"10900","100","100","100"
"10902","100","100","100"
"10904","100","100","100"
"10906","100","100","100"
"10908","100","100","100"
"10910","100","100","100"
"10912","100","100","100"
"10914","100","100","100"
"10916","100","100","100"
"10918","100","100","100"
"10920","100","100","100"
"10922","100","100","100"
"10924","100","100","100"
"10926","100","100","100"
"10928","100","100","100"
"10930","100","100","100"
"10932","100","100","100"
"10934","100","100","100"
"10936","100","100","100"
"10938","100","100","100"
"10940","100","100","100"
"10942","100","100","100"
"10944","100","100","100"
"10946","100","100","100"
"10948","100","100","100"
"10950","100","100","100"
"10952","100","100","100"
"10954","100","100","100"
"10956","100","100","100"
"10958","100","100","100"
"10960","100","100","100"
"10962","100","100","100"
"10964","100","100","100"
"10966","100","100","100"
"10968","100","100","100"
"10970","100","100","100"
"10972","100","100","100"
"10974","100","100","100"
"10976","100","100","100"
"10978","100","100","100"
"10980","100","100","100"
"10982","100","100","100"
"10984","100","100","100"
"10986","100","100","100"
"10988","100","100","100"
"10990","100","100","100"
"10992","100","100","100"
"10994","100","100","100"
"10996","100","100","100"
"10998","100","100","100"
"11000","100","100","100"
"11002","100","100","100"
"11004","100","100","100"
"11006","100","100","100"
"11008","100","100","100"
"11010","100","100","100"
"11012","100","100","100"
"11014","100","100","100"
"11016","100","100","100"
"11018","100","100","100"
"11020","100","100","100"
"11022","100","100","100"
"11024","100","100","100"
"11026","100","100","100"
"11028","100","100","100"
"11030","100","100","100"
"11032","100","100","100"
"11034","100","100","100"
"11036","100","100","100"
"11038","100","100","100"
"11040","100","100","100"
"11042","100","100","100"
"11044","100","100","100"
"11046","100","100","100"
"11048","100","100","100"
"11050","100","100","100"
"11052","100","100","100"
"11054","100","100","100"
"11056","100","100","100"
"11058","100","100","100"
"11060","100","100","100"
"11062","100","100","100"
"11064","100","100","100"
"11066","100","100","100"
"11068","100","100","100"
"11070","100","100","100"
"11072","100","100","100"
"11074","100","100","100"
"11076","100","100","100"
"11078","100","100","100"
"11080","100","100","100"
"11082","100","100","100"
"11084","100","100","100"
"11086","100","100","100"
"11088","100","100","100"
"11090","100","100","100"
"11092","100","100","100"
"11094","100","100","100"
"11096","100","100","100"
"11098","100","100","100"
"11100","100","100","100"
"11102","100","100","100"
"11104","100","100","100"
"11106","100","100","100"
"11108","100","100","100"
"11110","100","100","100"
"11112","100","100","100"
"11114","100","100","100"
"11116","100","100","100"
"11118","100","100","100"
"11120","100","100","100"
"11122","100","100","100"
"11124","100","100","100"
"11126","100","100","100"
"11128","100","100","100"
"11130","100","100","100"
"11132","100","100","100"
"11134","100","100","100"
"11136","100","100","100"
"11138","100","100","100"
"11140","100","100","100"
"11142","100","100","100"
"11144","100","100","100"
"11146","100","100","100"
"11148","100","100","100"
"11150","100","100","100"
"11152","100","100","100"
"11154","100","100","100"
"11156","100","100","100"
"11158","100","100","100"
"11160","100","100","100"
"11162","100","100","100"
"11164","100","100","100"
"11166","100","100","100"
"11168","100","100","100"
"11170","100","100","100"
"11172","100","100","100"
"11174","100","100","100"
"11176","100","100","100"
"11178","100","100","100"
"11180","100","100","100"
"11182","100","100","100"
"11184","100","100","100"
"11186","100","100","100"
"11188","100","100","100"
"11190","100","100","100"
"11192","100","100","100"
"11194","100","100","100"
"11196","100","100","100"
"11198","100","100","100"
"11200","100","100","100"
"11202","100","100","100"
"11204","100","100","100"
"11206","100","100","100"
"11208","100","100","100"
"11210","100","100","100"
"11212","100","100","100"
"11214","100","100","100"
"11216","100","100","100"
"11218","100","100","100"
"11220","100","100","100"
"11222","100","100","100"
"11224","100","100","100"
"11226","100","100","100"
"11228","100","100","100"
"11230","100","100","100"
"11232","100","100","100"
"11234","100","100","100"
"11236","100","100","100"
"11238","100","100","100"
"11240","100","100","100"
"11242","100","100","100"
"11244","100","100","100"
"11246","100","100","100"
"11248","100","100","100"
"11250","100","100","100"
"11252","100","100","100"
"11254","100","100","100"
"11256","100","100","100"
"11258","100","100","100"
"11260","100","100","100"
"11262","100","100","100"
"11264","100","100","100"
"11266","100","100","100"
"11268","100","100","100"
"11270","100","100","100"
"11272","100","100","100"
"11274","100","100","100"
"11276","100","100","100"
"11278","100","100","100"
"11280","100","100","100"
"11282","100","100","100"
"11284","100","100","100"
"11286","100","100","100"
"11288","100","100","100"
"11290","100","100","100"
"11292","100","100","100"
"11294","100","100","100"
"11296","100","100","100"
"11298","100","100","100"
"11300","100","100","100"
"11302","100","100","100"
"11304","100","100","100"
"11306","100","100","100"
"11308","100","100","100"
"11310","100","100","100"
"11312","100","100","100"
"11314","100","100","100"
"11316","100","100","100"
"11318","100","100","100"
"11320","100","100","100"
"11322","100","100","100"
"11324","100","100","100"
"11326","100","100","100"
"11328","100","100","100"
"11330","100","100","100"
"11332","100","100","100"
"11334","100","100","100"
"11336","100","100","100"
"11338","100","100","100"
"11340","100","100","100"
"11342","100","100","100"
"11344","100","100","100"
"11346","100","100","100"
"11348","100","100","100"
"11350","100","100","100"
"11352","100","100","100"
"11354","100","100","100"
"11356","100","100","100"
"11358","100","100","100"
"11360","100","100","100"
"11362","100","100","100"
"11364","100","100","100"
"11366","100","100","100"
"11368","100","100","100"
"11370","100","100","100"
"11372","100","100","100"
"11374","100","100","100"
"11376","100","100","100"
"11378","100","100","100"
"11380","100","100","100"
"11382","100","100","100"
"11384","100","100","100"
"11386","100","100","100"
"11388","100","100","100"
"11390","100","100","100"
"11392","100","100","100"
"11394","100","100","100"
"11396","100","100","100"
"11398","100","100","100"
"11400","100","100","100"
"11402","100","100","100"
"11404","100","100","100"
"11406","100","100","100"
"11408","100","100","100"
"11410","100","100","100"
"11412","100","100","100"
"11414","100","100","100"
"11416","100","100","100"
"11418","100","100","100"
"11420","100","100","100"
"11422","100","100","100"
"11424","100","100","100"
"11426","100","100","100"
"11428","100","100","100"
"11430","100","100","100"
"11432","100","100","100"
"11434","100","100","100"
"11436","100","100","100"
"11438","100","100","100"
"11440","100","100","100"
"11442","100","100","100"
"11444","100","100","100"
"11446","100","100","100"
"11448","100","100","100"
"11450","100","100","100"
"11452","100","100","100"
"11454","100","100","100"
"11456","100","100","100"
"11458","100","100","100"
"11460","100","100","100"
"11462","100","100","100"
"11464","100","100","100"
"11466","100","100","100"
"11468","100","100","100"
"11470","100","100","100"
"11472","100","100","100"
"11474","100","100","100"
"11476","100","100","100"
"11478","100","100","100"
"11480","100","100","100"
"11482","100","100","100"
"11484","100","100","100"
"11486","100","100","100"
"11488","100","100","100"
"11490","100","100","100"
"11492","100","100","100"
"11494","100","100","100"
"11496","100","100","100"
"11498","100","100","100"
"11500","100","100","100"
"11502","100","100","100"
"11504","100","100","100"
"11506","100","100","100"
"11508","100","100","100"
"11510","100","100","100"
"11512","100","100","100"
"11514","100","100","100"
"11516","100","100","100"
"11518","100","100","100"
"11520","100","100","100"
"11522","100","100","100"
"11524","100","100","100"
"11526","100","100","100"
"11528","100","100","100"
"11530","100","100","100"
"11532","100","100","100"
"11534","100","100","100"
"11536","100","100","100"
"11538","100","100","100"
"11540","100","100","100"
"11542","100","100","100"
"11544","100","100","100"
"11546","100","100","100"
"11548","100","100","100"
"11550","100","100","100"
"11552","100","100","100"
"11554","100","100","100"
"11556","100","100","100"
"11558","100","100","100"
"11560","100","100","100"
"11562","100","100","100"
"11564","100","100","100"
"11566","100","100","100"
"11568","100","100","100"
"11570","100","100","100"
"11572","100","100","100"
"11574","100","100","100"
"11576","100","100","100"
"11578","100","100","100"
"11580","100","100","100"
"11582","100","100","100"
"11584","100","100","100"
"11586","100","100","100"
"11588","100","100","100"
"11590","100","100","100"
"11592","100","100","100"
"11594","100","100","100"
"11596","100","100","100"
"11598","100","100","100"
"11600","100","100","100"
"11602","100","100","100"
"11604","100","100","100"
"11606","100","100","100"
"11608","100","100","100"
"11610","100","100","100"
"11612","100","100","100"
"11614","100","100","100"
"11616","100","100","100"
"11618","100","100","100"
"11620","100","100","100"
"11622","100","100","100"
"11624","100","100","100"
"11626","100","100","100"
"11628","100","100","100"
"11630","100","100","100"
"11632","100","100","100"
"11634","100","100","100"
"11636","100","100","100"
"11638","100","100","100"
"11640","100","100","100"
"11642","100","100","100"
"11644","100","100","100"
"11646","100","100","100"
"11648","100","100","100"
"11650","100","100","100"
"11652","100","100","100"
"11654","100","100","100"
"11656","100","100","100"
"11658","100","100","100"
"11660","100","100","100"
"11662","100","100","100"
"11664","100","100","100"
"11666","100","100","100"
"11668","100","100","100"
"11670","100","100","100"
"11672","100","100","100"
"11674","100","100","100"
"11676","100","100","100"
"11678","100","100","100"
"11680","100","100","100"
"11682","100","100","100"
"11684","100","100","100"
"11686","100","100","100"
"11688","100","100","100"
"11690","100","100","100"
"11692","100","100","100"
"11694","100","100","100"
"11696","100","100","100"
"11698","100","100","100"
"11700","100","100","100"
"11702","100","100","100"
"11704","100","100","100"
"11706","100","100","100"
"11708","100","100","100"
"11710","100","100","100"
"11712","100","100","100"
"11714","100","100","100"
"11716","100","100","100"
"11718","100","100","100"
"11720","100","100","100"
"11722","100","100","100"
"11724","100","100","100"
"11726","100","100","100"
"11728","100","100","100"
"11730","100","100","100"
"11732","100","100","100"
"11734","100","100","100"
"11736","100","100","100"
"11738","100","100","100"
"11740","100","100","100"
"11742","100","100","100"
"11744","100","100","100"
"11746","100","100","100"
"11748","100","100","100"
"11750","100","100","100"
"11752","100","100","100"
"11754","100","100","100"
"11756","100","100","100"
"11758","100","100","100"
"11760","100","100","100"
"11762","100","100","100"
"11764","100","100","100"
"11766","100","100","100"
"11768","100","100","100"
"11770","100","100","100"
"11772","100","100","100"
"11774","100","100","100"
"11776","100","100","100"
"11778","100","100","100"
"11780","100","100","100"
"11782","100","100","100"
"11784","100","100","100"
"11786","100","100","100"
"11788","100","100","100"
"11790","100","100","100"
"11792","100","100","100"
"11794","100","100","100"
"11796","100","100","100"
"11798","100","100","100"
"11800","100","100","100"
"11802","100","100","100"
"11804","100","100","100"
"11806","100","100","100"
"11808","100","100","100"
"11810","100","100","100"
"11812","100","100","100"
"11814","100","100","100"
"11816","100","100","100"
"11818","100","100","100"
"11820","100","100","100"
"11822","100","100","100"
"11824","100","100","100"
"11826","100","100","100"
"11828","100","100","100"
"11830","100","100","100"
"11832","100","100","100"
"11834","100","100","100"
"11836","100","100","100"
"11838","100","100","100"
"11840","100","100","100"
"11842","100","100","100"
"11844","100","100","100"
"11846","100","100","100"
"11848","100","100","100"
"11850","100","100","100"
"11852","100","100","100"
"11854","100","100","100"
"11856","100","100","100"
"11858","100","100","100"
"11860","100","100","100"
"11862","100","100","100"
"11864","100","100","100"
"11866","100","100","100"
"11868","100","100","100"
"11870","100","100","100"
"11872","100","100","100"
"11874","100","100","100"
"11876","100","100","100"
"11878","100","100","100"
"11880","100","100","100"
"11882","100","100","100"
"11884","100","100","100"
"11886","100","100","100"
"11888","100","100","100"
"11890","100","100","100"
"11892","100","100","100"
"11894","100","100","100"
"11896","100","100","100"
"11898","100","100","100"
"11900","100","100","100"
"11902","100","100","100"
"11904","100","100","100"
"11906","100","100","100"
"11908","100","100","100"
"11910","100","100","100"
"11912","100","100","100"
"11914","100","100","100"
"11916","100","100","100"
"11918","100","100","100"
"11920","100","100","100"
"11922","100","100","100"
"11924","100","100","100"
"11926","100","100","100"
"11928","100","100","100"
"11930","100","100","100"
"11932","100","100","100"
"11934","100","100","100"
"11936","100","100","100"
"11938","100","100","100"
"11940","100","100","100"
"11942","100","100","100"
"11944","100","100","100"
"11946","100","100","100"
"11948","100","100","100"
"11950","100","100","100"
"11952","100","100","100"
"11954","100","100","100"
"11956","100","100","100"
"11958","100","100","100"
"11960","100","100","100"
"11962","100","100","100"
"11964","100","100","100"
"11966","100","100","100"
"11968","100","100","100"
"11970","100","100","100"
"11972","100","100","100"
"11974","100","100","100"
"11976","100","100","100"
"11978","100","100","100"
"11980","100","100","100"
"11982","100","100","100"
"11984","100","100","100"
"11986","100","100","100"
"11988","100","100","100"
"11990","100","100","100"
"11992","100","100","100"
"11995","100","100","100"
"11997","100","100","100"
"11999","100","100","100"
"12001","100","100","100"
"12003","100","100","100"
"12005","100","100","100"
"12007","100","100","100"
"12009","100","100","100"
"12011","100","100","100"
"12013","100","100","100"
"12015","100","100","100"
"12017","100","100","100"
"12019","100","100","100"
"12021","100","100","100"
"12023","100","100","100"
"12025","100","100","100"
"12027","100","100","100"
"12029","100","100","100"
"12031","100","100","100"
"12033","100","100","100"
"12035","100","100","100"
"12037","100","100","100"
"12039","100","100","100"
"12041","100","100","100"
"12043","100","100","100"
"12045","100","100","100"
"12047","100","100","100"
"12049","100","100","100"
"12051","100","100","100"
"12053","100","100","100"
"12055","100","100","100"
"12057","100","100","100"
"12059","100","100","100"
"12061","100","100","100"
"12063","100","100","100"
"12065","100","100","100"
"12067","100","100","100"
"12069","100","100","100"
"12071","100","100","100"
"12073","100","100","100"
"12075","100","100","100"
"12077","100","100","100"
"12079","100","100","100"
"12081","100","100","100"
"12083","100","100","100"
"12085","100","100","100"
"12087","100","100","100"
"12089","100","100","100"
"12091","100","100","100"
"12093","100","100","100"
"12095","100","100","100"
"12097","100","100","100"
"12099","100","100","100"
"12101","100","100","100"
"12103","100","100","100"
"12105","100","100","100"
"12107","100","100","100"
"12109","100","100","100"
"12111","100","100","100"
"12113","100","100","100"
"12115","100","100","100"
"12117","100","100","100"
"12119","100","100","100"
"12121","100","100","100"
"12123","100","100","100"
"12125","100","100","100"
"12127","100","100","100"
"12129","100","100","100"
"12131","100","100","100"
"12133","100","100","100"
"12135","100","100","100"
"12137","100","100","100"
"12139","100","100","100"
"12141","100","100","100"
"12143","100","100","100"
"12145","100","100","100"
"12147","100","100","100"
"12149","100","100","100"
"12151","100","100","100"
"12153","100","100","100"
"12155","100","100","100"
"12157","100","100","100"
"12159","100","100","100"
"12161","100","100","100"
"12163","100","100","100"
"12165","100","100","100"
"12167","100","100","100"
"12169","100","100","100"
"12171","100","100","100"
"12173","100","100","100"
"12175","100","100","100"
"12177","100","100","100"
"12179","100","100","100"
"12181","100","100","100"
"12183","100","100","100"
"12185","100","100","100"
"12187","100","100","100"
"12189","100","100","100"
"12191","100","100","100"
"12193","100","100","100"
"12195","100","100","100"
"12197","100","100","100"
"12199","100","100","100"
"12201","100","100","100"
"12203","100","100","100"
"12205","100","100","100"
"12207","100","100","100"
"12209","100","100","100"
"12211","100","100","100"
"12213","100","100","100"
"12215","100","100","100"
"12217","100","100","100"
"12219","100","100","100"
"12221","100","100","100"
"12223","100","100","100"
"12225","100","100","100"
"12227","100","100","100"
"12229","100","100","100"
"12231","100","100","100"
"12233","100","100","100"
"12235","100","100","100"
"12237","100","100","100"
"12239","100","100","100"
"12241","100","100","100"
"12243","100","100","100"
"12245","100","100","100"
"12247","100","100","100"
"12249","100","100","100"
"12251","100","100","100"
"12253","100","100","100"
"12255","100","100","100"
"12257","100","100","100"
"12259","100","100","100"
"12261","100","100","100"
"12263","100","100","100"
"12265","100","100","100"
"12267","100","100","100"
"12269","100","100","100"
"12271","100","100","100"
"12273","100","100","100"
"12275","100","100","100"
"12277","100","100","100"
"12279","100","100","100"
"12281","100","100","100"
"12283","100","100","100"
"12285","100","100","100"
"12287","100","100","100"
"12289","100","100","100"
"12291","100","100","100"
"12293","100","100","100"
"12295","100","100","100"
"12297","100","100","100"
"12299","100","100","100"
"12301","100","100","100"
"12303","100","100","100"
"12305","100","100","100"
"12307","100","100","100"
"12309","100","100","100"
"12311","100","100","100"
"12313","100","100","100"
"12315","100","100","100"
"12317","100","100","100"
"12319","100","100","100"
"12321","100","100","100"
"12323","100","100","100"
"12325","100","100","100"
"12327","100","100","100"
"12329","100","100","100"
"12331","100","100","100"
"12333","100","100","100"
"12335","100","100","100"
"12337","100","100","100"
"12339","100","100","100"
"12341","100","100","100"
"12343","100","100","100"
"12345","100","100","100"
"12347","100","100","100"
"12349","100","100","100"
"12351","100","100","100"
"12353","100","100","100"
"12355","100","100","100"
"12357","100","100","100"
"12359","100","100","100"
"12361","100","100","100"
"12363","100","100","100"
"12365","100","100","100"
"12367","100","100","100"
"12369","100","100","100"
"12371","100","100","100"
"12373","100","100","100"
"12375","100","100","100"
"12377","100","100","100"
"12379","100","100","100"
"12381","100","100","100"
"12383","100","100","100"
"12385","100","100","100"
"12387","100","100","100"
"12389","100","100","100"
"12391","100","100","100"
"12393","100","100","100"
"12395","100","100","100"
"12397","100","100","100"
"12399","100","100","100"
"12401","100","100","100"
"12403","100","100","100"
"12405","100","100","100"
"12407","100","100","100"
"12409","100","100","100"
"12411","100","100","100"
"12413","100","100","100"
"12415","100","100","100"
"12417","100","100","100"
"12419","100","100","100"
"12421","100","100","100"
"12423","100","100","100"
"12425","100","100","100"
"12427","100","100","100"
"12429","100","100","100"
"12431","100","100","100"
"12433","100","100","100"
"12435","100","100","100"
"12437","100","100","100"
"12439","100","100","100"
"12441","100","100","100"
"12443","100","100","100"
"12445","100","100","100"
"12447","100","100","100"
"12449","100","100","100"
"12451","100","100","100"
"12453","100","100","100"
"12455","100","100","100"
"12457","100","100","100"
"12459","100","100","100"
"12461","100","100","100"
"12463","100","100","100"
"12465","100","100","100"
"12467","100","100","100"
"12469","100","100","100"
"12471","100","100","100"
"12473","100","100","100"
"12475","100","100","100"
"12477","100","100","100"
"12479","100","100","100"
"12481","100","100","100"
"12483","100","100","100"
"12485","100","100","100"
"12487","100","100","100"
"12489","100","100","100"
"12491","100","100","100"
"12493","100","100","100"
"12495","100","100","100"
"12497","100","100","100"
"12499","100","100","100"
"12501","100","100","100"
"12503","100","100","100"
"12505","100","100","100"
"12507","100","100","100"
"12509","100","100","100"
"12511","100","100","100"
"12513","100","100","100"
"12515","100","100","100"
"12517","100","100","100"
"12519","100","100","100"
"12521","100","100","100"
"12523","100","100","100"
"12525","100","100","100"
"12527","100","100","100"
"12529","100","100","100"
"12531","100","100","100"
"12533","100","100","100"
"12535","100","100","100"
"12537","100","100","100"
"12539","100","100","100"
"12541","100","100","100"
"12543","100","100","100"
"12545","100","100","100"
"12547","100","100","100"
"12549","100","100","100"
"12551","100","100","100"
"12553","100","100","100"
"12555","100","100","100"
"12557","100","100","100"
"12559","100","100","100"
"12561","100","100","100"
"12563","100","100","100"
"12565","100","100","100"
"12567","100","100","100"
"12569","100","100","100"
"12571","100","100","100"
"12573","100","100","100"
"12575","100","100","100"
"12577","100","100","100"
"12579","100","100","100"
"12581","100","100","100"
"12583","100","100","100"
"12585","100","100","100"
"12587","100","100","100"
"12589","100","100","100"
"12591","100","100","100"
"12593","100","100","100"
"12595","100","100","100"
"12597","100","100","100"
"12599","100","100","100"
"12601","100","100","100"
"12603","100","100","100"
"12605","100","100","100"
"12607","100","100","100"
"12609","100","100","100"
"12611","100","100","100"
"12613","100","100","100"
"12615","100","100","100"
"12617","100","100","100"
"12619","100","100","100"
"12621","100","100","100"
"12623","100","100","100"
"12625","100","100","100"
"12627","100","100","100"
"12629","100","100","100"
"12631","100","100","100"
"12633","100","100","100"
"12635","100","100","100"
"12637","100","100","100"
"12639","100","100","100"
"12641","100","100","100"
"12643","100","100","100"
"12645","100","100","100"
"12647","100","100","100"
"12649","100","100","100"
"12651","100","100","100"
"12653","100","100","100"
"12655","100","100","100"
"12657","100","100","100"
"12659","100","100","100"
"12661","100","100","100"
"12663","100","100","100"
"12665","100","100","100"
"12667","100","100","100"
"12669","100","100","100"
"12671","100","100","100"
"12673","100","100","100"
"12675","100","100","100"
"12677","100","100","100"
"12679","100","100","100"
"12681","100","100","100"
"12683","100","100","100"
"12685","100","100","100"
"12687","100","100","100"
"12689","100","100","100"
"12691","100","100","100"
"12693","100","100","100"
"12695","100","100","100"
"12697","100","100","100"
"12699","100","100","100"
"12701","100","100","100"
"12703","100","100","100"
"12705","100","100","100"
"12707","100","100","100"
"12709","100","100","100"
"12711","100","100","100"
"12713","100","100","100"
"12715","100","100","100"
"12717","100","100","100"
"12719","100","100","100"
"12721","100","100","100"
"12723","100","100","100"
"12725","100","100","100"
"12727","100","100","100"
"12729","100","100","100"
"12731","100","100","100"
"12733","100","100","100"
"12735","100","100","100"
"12737","100","100","100"
"12739","100","100","100"
"12741","100","100","100"
"12743","100","100","100"
"12745","100","100","100"
"12747","100","100","100"
"12749","100","100","100"
"12751","100","100","100"
"12753","100","100","100"
"12755","100","100","100"
"12757","100","100","100"
"12759","100","100","100"
"12761","100","100","100"
"12763","100","100","100"
"12765","100","100","100"
"12767","100","100","100"
"12769","100","100","100"
"12771","100","100","100"
"12773","100","100","100"
"12775","100","100","100"
"12777","100","100","100"
"12779","100","100","100"
"12781","100","100","100"
"12783","100","100","100"
"12785","100","100","100"
"12787","100","100","100"
"12789","100","100","100"
"12791","100","100","100"
"12793","100","100","100"
"12795","100","100","100"
"12797","100","100","100"
"12799","100","100","100"
"12801","100","100","100"
"12803","100","100","100"
"12805","100","100","100"
"12807","100","100","100"
"12809","100","100","100"
"12811","100","100","100"
"12813","100","100","100"
"12815","100","100","100"
"12817","100","100","100"
"12819","100","100","100"
"12821","100","100","100"
"12823","100","100","100"
"12825","100","100","100"
